Unidades: €/MW
Informação acedida em: 10/12/2024 22:58:01
Data;Hora;Portugal;Espanha
2023-08-28;20;108.49;108.49
2023-08-28;21;133.52;133.52
2023-08-28;22;138.08;138.08
2023-08-28;23;123.72;123.72
2023-08-28;24;111.08;111.08
2023-08-29;1;113.60;113.60
2023-08-29;2;105.00;105.00
2023-08-29;3;97.92;97.92
2023-08-29;4;97.01;97.01
2023-08-29;5;90.93;90.93
2023-08-29;6;91.23;91.23
2023-08-29;7;110.72;110.72
2023-08-29;8;122.01;122.01
2023-08-29;9;139.07;139.07
2023-08-29;10;115.34;115.34
2023-08-29;11;90.51;90.51
2023-08-29;12;88.84;88.84
2023-08-29;13;86.29;86.29
2023-08-29;14;86.00;86.00
2023-08-29;15;81.20;81.20
2023-08-29;16;80.25;80.25
2023-08-29;17;78.91;78.91
2023-08-29;18;80.10;80.10
2023-08-29;19;85.50;85.50
2023-08-29;20;113.60;113.60
2023-08-29;21;133.66;133.66
2023-08-29;22;136.68;136.68
2023-08-29;23;122.08;122.08
2023-08-29;24;115.34;115.34
2023-08-30;1;113.60;113.60
2023-08-30;2;109.92;109.92
2023-08-30;3;96.36;96.36
2023-08-30;4;91.00;91.00
2023-08-30;5;92.39;92.39
2023-08-30;6;94.00;94.00
2023-08-30;7;115.56;115.56
2023-08-30;8;124.88;124.88
2023-08-30;9;129.16;129.16
2023-08-30;10;122.52;122.52
2023-08-30;11;110.39;110.39
2023-08-30;12;100.15;100.15
2023-08-30;13;97.25;97.25
2023-08-30;14;95.68;95.68
2023-08-30;15;91.20;91.20
2023-08-30;16;88.70;88.70
2023-08-30;17;86.51;86.51
2023-08-30;18;88.41;88.41
2023-08-30;19;106.07;106.07
2023-08-30;20;127.01;127.01
2023-08-30;21;138.45;138.45
2023-08-30;22;134.40;134.40
2023-08-30;23;123.50;123.50
2023-08-30;24;122.63;122.63
2023-08-31;1;118.46;118.46
2023-08-31;2;114.83;114.83
2023-08-31;3;104.86;104.86
2023-08-31;4;104.86;104.86
2023-08-31;5;104.86;104.86
2023-08-31;6;112.13;112.13
2023-08-31;7;122.94;122.94
2023-08-31;8;125.00;125.00
2023-08-31;9;128.50;128.50
2023-08-31;10;115.02;115.02
2023-08-31;11;97.56;97.56
2023-08-31;12;92.43;92.43
2023-08-31;13;90.06;90.06
2023-08-31;14;89.31;89.31
2023-08-31;15;88.20;88.20
2023-08-31;16;88.00;88.00
2023-08-31;17;90.43;90.43
2023-08-31;18;101.03;101.03
2023-08-31;19;113.81;113.81
2023-08-31;20;125.01;125.01
2023-08-31;21;136.66;136.66
2023-08-31;22;136.52;136.52
2023-08-31;23;130.00;130.00
2023-08-31;24;123.21;123.21
2023-09-01;1;119.25;119.25
2023-09-01;2;116.25;116.25
2023-09-01;3;109.40;109.40
2023-09-01;4;109.40;109.40
2023-09-01;5;108.72;108.72
2023-09-01;6;109.40;109.40
2023-09-01;7;112.68;112.68
2023-09-01;8;115.46;115.46
2023-09-01;9;119.01;119.01
2023-09-01;10;111.25;111.25
2023-09-01;11;102.18;102.18
2023-09-01;12;96.52;96.52
2023-09-01;13;92.02;92.02
2023-09-01;14;88.90;88.90
2023-09-01;15;80.50;80.50
2023-09-01;16;74.68;74.68
2023-09-01;17;74.46;74.46
2023-09-01;18;80.48;80.48
2023-09-01;19;107.91;107.91
2023-09-01;20;119.81;119.81
2023-09-01;21;126.73;126.73
2023-09-01;22;127.82;127.82
2023-09-01;23;118.56;118.56
2023-09-01;24;117.75;117.75
2023-09-02;1;119.40;119.40
2023-09-02;2;105.00;105.00
2023-09-02;3;100.00;100.00
2023-09-02;4;94.28;94.28
2023-09-02;5;92.10;92.10
2023-09-02;6;94.00;94.00
2023-09-02;7;95.67;95.67
2023-09-02;8;101.09;101.09
2023-09-02;9;110.00;110.00
2023-09-02;10;115.00;115.00
2023-09-02;11;120.00;120.00
2023-09-02;12;94.28;94.28
2023-09-02;13;83.33;83.33
2023-09-02;14;83.00;83.00
2023-09-02;15;82.31;82.31
2023-09-02;16;79.45;79.45
2023-09-02;17;80.01;80.01
2023-09-02;18;93.45;93.45
2023-09-02;19;110.00;110.00
2023-09-02;20;121.92;121.92
2023-09-02;21;126.96;126.96
2023-09-02;22;131.31;131.31
2023-09-02;23;120.01;120.01
2023-09-02;24;103.42;103.42
2023-09-03;1;105.28;105.28
2023-09-03;2;100.00;100.00
2023-09-03;3;88.30;88.30
2023-09-03;4;82.00;82.00
2023-09-03;5;79.96;79.96
2023-09-03;6;79.91;79.91
2023-09-03;7;80.31;80.31
2023-09-03;8;80.00;80.00
2023-09-03;9;80.00;80.00
2023-09-03;10;78.00;78.00
2023-09-03;11;60.30;60.30
2023-09-03;12;43.43;43.43
2023-09-03;13;21.37;21.37
2023-09-03;14;11.33;11.33
2023-09-03;15;4.94;4.94
2023-09-03;16;4.30;4.30
2023-09-03;17;4.30;4.30
2023-09-03;18;5.00;5.00
2023-09-03;19;22.87;20.00
2023-09-03;20;79.91;79.91
2023-09-03;21;102.43;102.43
2023-09-03;22;110.78;110.78
2023-09-03;23;103.37;103.37
2023-09-03;24;95.12;95.12
2023-09-04;1;83.02;83.02
2023-09-04;2;71.75;71.75
2023-09-04;3;62.57;62.57
2023-09-04;4;54.80;54.80
2023-09-04;5;52.86;52.86
2023-09-04;6;55.04;55.04
2023-09-04;7;86.00;86.00
2023-09-04;8;114.00;114.00
2023-09-04;9;120.29;120.29
2023-09-04;10;109.36;109.36
2023-09-04;11;92.88;92.88
2023-09-04;12;82.07;82.07
2023-09-04;13;77.69;77.69
2023-09-04;14;70.00;70.00
2023-09-04;15;54.80;54.80
2023-09-04;16;52.14;52.14
2023-09-04;17;52.52;52.52
2023-09-04;18;63.99;63.99
2023-09-04;19;98.00;98.00
2023-09-04;20;117.92;117.92
2023-09-04;21;138.33;138.33
2023-09-04;22;137.76;137.76
2023-09-04;23;121.70;121.70
2023-09-04;24;115.00;115.00
2023-09-05;1;102.83;102.83
2023-09-05;2;89.50;89.50
2023-09-05;3;87.30;87.30
2023-09-05;4;86.20;86.20
2023-09-05;5;86.20;86.20
2023-09-05;6;87.55;87.55
2023-09-05;7;101.70;101.70
2023-09-05;8;119.02;119.02
2023-09-05;9;123.54;123.54
2023-09-05;10;107.68;107.68
2023-09-05;11;88.10;88.10
2023-09-05;12;85.05;85.05
2023-09-05;13;81.50;81.50
2023-09-05;14;80.31;80.31
2023-09-05;15;80.48;80.48
2023-09-05;16;83.00;83.00
2023-09-05;17;88.51;88.51
2023-09-05;18;102.31;102.31
2023-09-05;19;116.94;116.94
2023-09-05;20;139.01;139.01
2023-09-05;21;149.23;149.23
2023-09-05;22;141.18;141.18
2023-09-05;23;137.76;137.76
2023-09-05;24;126.00;126.00
2023-09-06;1;117.62;117.62
2023-09-06;2;114.18;114.18
2023-09-06;3;107.01;107.01
2023-09-06;4;100.85;100.85
2023-09-06;5;100.08;100.08
2023-09-06;6;100.85;100.85
2023-09-06;7;105.00;105.00
2023-09-06;8;125.55;125.55
2023-09-06;9;121.93;121.93
2023-09-06;10;105.00;105.00
2023-09-06;11;88.65;88.65
2023-09-06;12;82.45;82.45
2023-09-06;13;79.97;79.97
2023-09-06;14;79.77;79.77
2023-09-06;15;79.27;79.27
2023-09-06;16;82.50;82.50
2023-09-06;17;91.44;91.44
2023-09-06;18;105.87;105.87
2023-09-06;19;122.69;122.69
2023-09-06;20;133.57;133.57
2023-09-06;21;152.50;152.50
2023-09-06;22;135.00;135.00
2023-09-06;23;124.42;124.42
2023-09-06;24;114.12;114.12
2023-09-07;1;119.42;119.42
2023-09-07;2;110.42;110.42
2023-09-07;3;97.50;97.50
2023-09-07;4;93.50;93.50
2023-09-07;5;93.00;93.00
2023-09-07;6;93.00;93.00
2023-09-07;7;103.35;103.35
2023-09-07;8;130.00;130.00
2023-09-07;9;126.00;126.00
2023-09-07;10;113.00;113.00
2023-09-07;11;95.00;95.00
2023-09-07;12;86.72;86.72
2023-09-07;13;85.00;85.00
2023-09-07;14;83.00;83.00
2023-09-07;15;81.71;81.71
2023-09-07;16;82.00;82.00
2023-09-07;17;88.30;88.30
2023-09-07;18;103.14;103.14
2023-09-07;19;115.49;115.49
2023-09-07;20;132.92;132.92
2023-09-07;21;146.75;146.75
2023-09-07;22;134.00;134.00
2023-09-07;23;130.00;130.00
2023-09-07;24;127.10;127.10
2023-09-08;1;117.00;117.00
2023-09-08;2;106.24;106.24
2023-09-08;3;98.00;98.00
2023-09-08;4;97.34;97.34
2023-09-08;5;94.54;94.54
2023-09-08;6;90.77;90.77
2023-09-08;7;103.00;103.00
2023-09-08;8;121.50;121.50
2023-09-08;9;122.47;122.47
2023-09-08;10;105.00;105.00
2023-09-08;11;90.40;90.40
2023-09-08;12;83.72;83.72
2023-09-08;13;82.00;82.00
2023-09-08;14;81.10;81.10
2023-09-08;15;80.00;80.00
2023-09-08;16;80.23;80.23
2023-09-08;17;88.41;88.41
2023-09-08;18;106.85;106.85
2023-09-08;19;110.05;110.05
2023-09-08;20;124.18;124.18
2023-09-08;21;149.05;149.05
2023-09-08;22;132.08;132.08
2023-09-08;23;115.42;115.42
2023-09-08;24;112.50;112.50
2023-09-09;1;127.77;127.77
2023-09-09;2;117.42;117.42
2023-09-09;3;110.05;110.05
2023-09-09;4;100.00;100.00
2023-09-09;5;97.56;97.56
2023-09-09;6;97.56;97.56
2023-09-09;7;105.00;105.00
2023-09-09;8;103.00;103.00
2023-09-09;9;103.00;103.00
2023-09-09;10;89.77;89.77
2023-09-09;11;86.00;86.00
2023-09-09;12;83.72;80.00
2023-09-09;13;77.84;77.84
2023-09-09;14;73.50;73.50
2023-09-09;15;64.99;64.99
2023-09-09;16;57.89;57.89
2023-09-09;17;78.80;78.80
2023-09-09;18;83.00;83.00
2023-09-09;19;101.00;101.00
2023-09-09;20;126.51;126.51
2023-09-09;21;137.67;137.67
2023-09-09;22;135.13;135.13
2023-09-09;23;134.31;134.31
2023-09-09;24;129.03;129.03
2023-09-10;1;126.51;126.51
2023-09-10;2;115.43;115.43
2023-09-10;3;114.82;114.82
2023-09-10;4;113.00;113.00
2023-09-10;5;110.05;110.05
2023-09-10;6;101.73;101.73
2023-09-10;7;111.74;111.74
2023-09-10;8;111.74;111.74
2023-09-10;9;113.00;113.00
2023-09-10;10;101.73;101.73
2023-09-10;11;83.72;83.72
2023-09-10;12;79.00;79.00
2023-09-10;13;79.20;75.00
2023-09-10;14;81.00;75.00
2023-09-10;15;77.84;74.00
2023-09-10;16;73.27;54.00
2023-09-10;17;79.00;79.00
2023-09-10;18;84.00;84.00
2023-09-10;19;101.73;101.73
2023-09-10;20;121.04;121.04
2023-09-10;21;129.94;129.94
2023-09-10;22;131.57;131.57
2023-09-10;23;126.51;126.51
2023-09-10;24;115.43;115.43
2023-09-11;1;120.00;120.00
2023-09-11;2;117.89;117.89
2023-09-11;3;108.01;108.01
2023-09-11;4;110.78;110.78
2023-09-11;5;112.42;112.42
2023-09-11;6;114.18;114.18
2023-09-11;7;125.30;125.30
2023-09-11;8;129.16;129.16
2023-09-11;9;136.44;136.44
2023-09-11;10;127.42;127.42
2023-09-11;11;117.78;117.78
2023-09-11;12;99.00;99.00
2023-09-11;13;93.97;93.97
2023-09-11;14;92.00;92.00
2023-09-11;15;90.00;90.00
2023-09-11;16;92.53;92.53
2023-09-11;17;100.18;100.18
2023-09-11;18;117.89;117.89
2023-09-11;19;120.00;120.00
2023-09-11;20;132.24;132.24
2023-09-11;21;147.30;147.30
2023-09-11;22;148.80;148.80
2023-09-11;23;131.41;131.41
2023-09-11;24;121.80;121.80
2023-09-12;1;119.70;119.70
2023-09-12;2;110.78;110.78
2023-09-12;3;112.19;112.19
2023-09-12;4;110.01;110.01
2023-09-12;5;107.91;107.91
2023-09-12;6;112.19;112.19
2023-09-12;7;119.09;119.09
2023-09-12;8;135.13;135.13
2023-09-12;9;140.78;140.78
2023-09-12;10;123.22;123.22
2023-09-12;11;115.65;115.65
2023-09-12;12;101.59;101.59
2023-09-12;13;98.14;98.14
2023-09-12;14;97.20;97.20
2023-09-12;15;97.20;97.20
2023-09-12;16;99.90;99.90
2023-09-12;17;107.91;107.91
2023-09-12;18;117.31;117.31
2023-09-12;19;121.20;121.20
2023-09-12;20;135.71;135.71
2023-09-12;21;147.47;147.47
2023-09-12;22;137.51;137.51
2023-09-12;23;121.91;121.91
2023-09-12;24;110.05;110.05
2023-09-13;1;114.18;114.18
2023-09-13;2;100.00;100.00
2023-09-13;3;97.89;97.89
2023-09-13;4;93.84;93.84
2023-09-13;5;93.00;93.00
2023-09-13;6;93.21;93.21
2023-09-13;7;107.18;107.18
2023-09-13;8;123.27;123.27
2023-09-13;9;137.50;137.50
2023-09-13;10;124.91;124.91
2023-09-13;11;103.21;103.21
2023-09-13;12;96.86;96.86
2023-09-13;13;94.97;94.97
2023-09-13;14;93.00;93.00
2023-09-13;15;91.76;91.76
2023-09-13;16;90.55;90.55
2023-09-13;17;91.93;91.93
2023-09-13;18;100.27;100.27
2023-09-13;19;116.87;116.87
2023-09-13;20;130.01;130.01
2023-09-13;21;137.50;137.50
2023-09-13;22;133.48;133.48
2023-09-13;23;126.13;126.13
2023-09-13;24;114.18;114.18
2023-09-14;1;96.30;96.30
2023-09-14;2;93.21;93.21
2023-09-14;3;89.51;89.51
2023-09-14;4;90.10;90.10
2023-09-14;5;90.20;90.20
2023-09-14;6;93.21;93.21
2023-09-14;7;114.35;114.35
2023-09-14;8;125.00;125.00
2023-09-14;9;127.77;127.77
2023-09-14;10;120.43;120.43
2023-09-14;11;96.82;96.82
2023-09-14;12;90.87;90.87
2023-09-14;13;88.99;88.99
2023-09-14;14;89.00;89.00
2023-09-14;15;89.20;89.20
2023-09-14;16;89.20;89.20
2023-09-14;17;94.00;94.00
2023-09-14;18;94.68;94.68
2023-09-14;19;121.10;121.10
2023-09-14;20;131.44;131.44
2023-09-14;21;145.91;145.91
2023-09-14;22;132.22;132.22
2023-09-14;23;126.41;126.41
2023-09-14;24;125.00;125.00
2023-09-15;1;119.32;119.32
2023-09-15;2;110.00;110.00
2023-09-15;3;103.52;103.52
2023-09-15;4;103.32;103.32
2023-09-15;5;103.52;103.52
2023-09-15;6;104.04;104.04
2023-09-15;7;122.25;122.25
2023-09-15;8;126.23;126.23
2023-09-15;9;125.07;125.07
2023-09-15;10;124.19;124.19
2023-09-15;11;124.92;124.92
2023-09-15;12;122.69;122.69
2023-09-15;13;121.22;121.22
2023-09-15;14;109.18;109.18
2023-09-15;15;99.22;99.22
2023-09-15;16;94.75;94.75
2023-09-15;17;96.16;96.16
2023-09-15;18;108.29;108.29
2023-09-15;19;118.97;118.97
2023-09-15;20;124.00;124.00
2023-09-15;21;130.50;130.50
2023-09-15;22;130.50;130.50
2023-09-15;23;124.19;124.19
2023-09-15;24;123.00;123.00
2023-09-16;1;120.95;120.95
2023-09-16;2;118.59;118.59
2023-09-16;3;114.21;114.21
2023-09-16;4;100.53;100.53
2023-09-16;5;100.00;100.00
2023-09-16;6;92.00;92.00
2023-09-16;7;100.00;100.00
2023-09-16;8;100.53;100.53
2023-09-16;9;103.00;103.00
2023-09-16;10;99.84;99.84
2023-09-16;11;85.72;85.72
2023-09-16;12;80.00;80.00
2023-09-16;13;76.23;76.23
2023-09-16;14;76.23;76.23
2023-09-16;15;73.41;73.41
2023-09-16;16;74.46;74.46
2023-09-16;17;76.00;76.00
2023-09-16;18;81.68;81.68
2023-09-16;19;103.00;103.00
2023-09-16;20;118.59;118.59
2023-09-16;21;121.57;121.57
2023-09-16;22;122.69;122.69
2023-09-16;23;119.61;119.61
2023-09-16;24;115.00;115.00
2023-09-17;1;113.23;113.23
2023-09-17;2;105.23;105.23
2023-09-17;3;87.55;87.55
2023-09-17;4;79.05;79.05
2023-09-17;5;77.91;77.91
2023-09-17;6;77.75;77.75
2023-09-17;7;79.05;79.05
2023-09-17;8;79.33;79.33
2023-09-17;9;78.51;78.51
2023-09-17;10;70.01;70.01
2023-09-17;11;50.23;50.23
2023-09-17;12;20.00;20.00
2023-09-17;13;5.00;5.00
2023-09-17;14;4.08;4.08
2023-09-17;15;4.30;4.30
2023-09-17;16;4.30;4.30
2023-09-17;17;4.30;4.30
2023-09-17;18;4.30;4.30
2023-09-17;19;46.17;46.17
2023-09-17;20;90.00;90.00
2023-09-17;21;122.69;122.69
2023-09-17;22;118.25;118.25
2023-09-17;23;110.05;110.05
2023-09-17;24;99.18;99.18
2023-09-18;1;85.00;85.00
2023-09-18;2;82.51;82.51
2023-09-18;3;81.73;81.73
2023-09-18;4;80.20;80.20
2023-09-18;5;81.73;81.73
2023-09-18;6;83.50;83.50
2023-09-18;7;106.96;106.96
2023-09-18;8;125.40;125.40
2023-09-18;9;129.00;129.00
2023-09-18;10;125.23;125.23
2023-09-18;11;109.10;109.10
2023-09-18;12;90.10;90.10
2023-09-18;13;88.19;88.19
2023-09-18;14;86.50;86.50
2023-09-18;15;85.00;85.00
2023-09-18;16;85.00;85.00
2023-09-18;17;86.50;86.50
2023-09-18;18;106.96;106.96
2023-09-18;19;123.91;123.91
2023-09-18;20;129.22;129.22
2023-09-18;21;149.05;149.05
2023-09-18;22;164.12;164.12
2023-09-18;23;129.22;129.22
2023-09-18;24;125.25;125.25
2023-09-19;1;129.22;129.22
2023-09-19;2;123.91;123.91
2023-09-19;3;114.08;114.08
2023-09-19;4;109.50;109.50
2023-09-19;5;104.00;104.00
2023-09-19;6;106.00;106.00
2023-09-19;7;122.00;122.00
2023-09-19;8;129.22;129.22
2023-09-19;9;129.82;129.82
2023-09-19;10;114.69;114.69
2023-09-19;11;93.93;93.93
2023-09-19;12;90.00;90.00
2023-09-19;13;89.00;89.00
2023-09-19;14;89.00;89.00
2023-09-19;15;86.00;86.00
2023-09-19;16;85.51;85.51
2023-09-19;17;86.50;86.50
2023-09-19;18;89.00;89.00
2023-09-19;19;99.99;99.99
2023-09-19;20;120.00;120.00
2023-09-19;21;140.00;140.00
2023-09-19;22;143.00;143.00
2023-09-19;23;129.22;129.22
2023-09-19;24;114.08;114.08
2023-09-20;1;110.77;110.77
2023-09-20;2;98.15;98.15
2023-09-20;3;109.13;109.13
2023-09-20;4;103.50;103.50
2023-09-20;5;101.83;101.83
2023-09-20;6;101.88;101.88
2023-09-20;7;110.77;110.77
2023-09-20;8;115.73;115.73
2023-09-20;9;116.61;116.61
2023-09-20;10;114.94;114.94
2023-09-20;11;103.50;103.50
2023-09-20;12;82.50;82.50
2023-09-20;13;81.00;81.00
2023-09-20;14;76.41;76.41
2023-09-20;15;63.00;60.00
2023-09-20;16;40.00;40.00
2023-09-20;17;40.00;35.00
2023-09-20;18;60.91;60.91
2023-09-20;19;81.73;81.73
2023-09-20;20;112.94;112.94
2023-09-20;21;115.45;115.45
2023-09-20;22;114.94;114.94
2023-09-20;23;110.00;110.00
2023-09-20;24;89.99;89.99
2023-09-21;1;78.57;78.57
2023-09-21;2;76.97;76.97
2023-09-21;3;73.77;73.77
2023-09-21;4;72.88;72.88
2023-09-21;5;70.00;70.00
2023-09-21;6;71.11;71.11
2023-09-21;7;77.57;77.57
2023-09-21;8;110.11;110.11
2023-09-21;9;115.82;115.82
2023-09-21;10;106.00;106.00
2023-09-21;11;102.13;102.13
2023-09-21;12;92.83;92.83
2023-09-21;13;88.31;88.31
2023-09-21;14;82.27;82.27
2023-09-21;15;77.57;77.57
2023-09-21;16;77.00;77.00
2023-09-21;17;77.37;77.37
2023-09-21;18;89.00;89.00
2023-09-21;19;102.00;102.00
2023-09-21;20;119.53;119.53
2023-09-21;21;121.38;121.38
2023-09-21;22;119.68;119.68
2023-09-21;23;108.65;108.65
2023-09-21;24;100.00;100.00
2023-09-22;1;103.83;103.83
2023-09-22;2;94.00;94.00
2023-09-22;3;94.00;94.00
2023-09-22;4;92.22;92.22
2023-09-22;5;90.00;90.00
2023-09-22;6;102.00;102.00
2023-09-22;7;111.33;111.33
2023-09-22;8;121.23;121.23
2023-09-22;9;125.00;125.00
2023-09-22;10;118.13;118.13
2023-09-22;11;99.64;99.64
2023-09-22;12;90.93;90.93
2023-09-22;13;85.65;85.65
2023-09-22;14;77.11;77.11
2023-09-22;15;70.77;70.77
2023-09-22;16;71.41;71.41
2023-09-22;17;76.91;76.91
2023-09-22;18;78.66;78.66
2023-09-22;19;105.00;105.00
2023-09-22;20;121.27;121.27
2023-09-22;21;133.59;133.59
2023-09-22;22;130.00;130.00
2023-09-22;23;122.00;122.00
2023-09-22;24;120.51;120.51
2023-09-23;1;121.95;121.95
2023-09-23;2;121.23;121.23
2023-09-23;3;120.35;120.35
2023-09-23;4;120.35;120.35
2023-09-23;5;120.35;120.35
2023-09-23;6;118.50;118.50
2023-09-23;7;120.51;120.51
2023-09-23;8;122.40;122.40
2023-09-23;9;121.95;121.95
2023-09-23;10;112.00;112.00
2023-09-23;11;90.75;90.75
2023-09-23;12;84.90;84.90
2023-09-23;13;79.89;79.89
2023-09-23;14;70.55;70.55
2023-09-23;15;60.63;60.00
2023-09-23;16;72.01;72.01
2023-09-23;17;78.23;78.23
2023-09-23;18;87.55;87.55
2023-09-23;19;117.82;117.82
2023-09-23;20;139.64;139.64
2023-09-23;21;145.00;145.00
2023-09-23;22;150.82;150.82
2023-09-23;23;136.10;136.10
2023-09-23;24;128.00;128.00
2023-09-24;1;136.10;136.10
2023-09-24;2;124.96;124.96
2023-09-24;3;121.57;121.57
2023-09-24;4;119.78;119.78
2023-09-24;5;114.82;114.82
2023-09-24;6;114.82;114.82
2023-09-24;7;120.35;120.35
2023-09-24;8;120.35;120.35
2023-09-24;9;106.70;106.70
2023-09-24;10;76.20;76.20
2023-09-24;11;28.83;1.06
2023-09-24;12;50.91;0.85
2023-09-24;13;70.95;0.00
2023-09-24;14;71.50;0.00
2023-09-24;15;70.95;0.00
2023-09-24;16;59.63;0.00
2023-09-24;17;70.95;3.54
2023-09-24;18;73.43;24.99
2023-09-24;19;85.20;85.20
2023-09-24;20;129.47;129.47
2023-09-24;21;143.00;143.00
2023-09-24;22;160.51;160.51
2023-09-24;23;146.11;146.11
2023-09-24;24;141.92;141.92
2023-09-25;1;127.00;127.00
2023-09-25;2;114.88;114.88
2023-09-25;3;114.62;114.62
2023-09-25;4;114.62;114.62
2023-09-25;5;114.62;114.62
2023-09-25;6;119.01;119.01
2023-09-25;7;131.76;131.76
2023-09-25;8;139.15;139.15
2023-09-25;9;143.00;143.00
2023-09-25;10;133.17;133.17
2023-09-25;11;97.07;97.07
2023-09-25;12;90.30;89.01
2023-09-25;13;90.10;86.63
2023-09-25;14;90.10;86.23
2023-09-25;15;89.30;85.93
2023-09-25;16;92.06;92.06
2023-09-25;17;97.46;97.46
2023-09-25;18;103.00;103.00
2023-09-25;19;130.07;130.07
2023-09-25;20;149.88;149.88
2023-09-25;21;156.59;156.59
2023-09-25;22;160.00;160.00
2023-09-25;23;138.37;138.37
2023-09-25;24;133.02;133.02
2023-09-26;1;122.47;122.47
2023-09-26;2;109.42;109.42
2023-09-26;3;106.62;106.62
2023-09-26;4;111.05;111.05
2023-09-26;5;111.54;111.54
2023-09-26;6;122.47;122.47
2023-09-26;7;130.91;130.91
2023-09-26;8;139.98;139.98
2023-09-26;9;146.60;146.60
2023-09-26;10;131.32;131.32
2023-09-26;11;110.01;110.01
2023-09-26;12;99.63;99.63
2023-09-26;13;98.00;98.00
2023-09-26;14;98.93;98.93
2023-09-26;15;98.00;98.00
2023-09-26;16;98.02;98.02
2023-09-26;17;104.51;104.51
2023-09-26;18;122.47;122.47
2023-09-26;19;135.42;135.42
2023-09-26;20;150.69;150.69
2023-09-26;21;163.77;163.77
2023-09-26;22;163.77;163.77
2023-09-26;23;141.70;141.70
2023-09-26;24;135.95;135.95
2023-09-27;1;122.50;122.50
2023-09-27;2;121.80;121.80
2023-09-27;3;116.08;116.08
2023-09-27;4;114.00;114.00
2023-09-27;5;103.00;103.00
2023-09-27;6;104.30;104.30
2023-09-27;7;119.57;119.57
2023-09-27;8;133.23;133.23
2023-09-27;9;140.01;140.01
2023-09-27;10;128.37;128.37
2023-09-27;11;102.33;102.33
2023-09-27;12;93.26;93.26
2023-09-27;13;92.90;89.03
2023-09-27;14;90.85;87.34
2023-09-27;15;82.20;82.20
2023-09-27;16;89.52;77.14
2023-09-27;17;87.06;87.06
2023-09-27;18;89.52;87.63
2023-09-27;19;110.02;110.02
2023-09-27;20;133.68;133.68
2023-09-27;21;170.00;170.00
2023-09-27;22;164.25;164.25
2023-09-27;23;136.00;136.00
2023-09-27;24;133.23;133.23
2023-09-28;1;115.54;115.54
2023-09-28;2;117.19;117.19
2023-09-28;3;118.91;118.91
2023-09-28;4;115.73;115.73
2023-09-28;5;113.35;113.35
2023-09-28;6;118.91;118.91
2023-09-28;7;123.84;123.84
2023-09-28;8;130.00;130.00
2023-09-28;9;133.67;133.67
2023-09-28;10;128.36;128.36
2023-09-28;11;93.40;93.40
2023-09-28;12;93.40;88.56
2023-09-28;13;93.40;83.73
2023-09-28;14;92.90;82.18
2023-09-28;15;92.90;87.70
2023-09-28;16;92.90;91.50
2023-09-28;17;93.40;92.90
2023-09-28;18;97.00;97.00
2023-09-28;19;119.77;119.77
2023-09-28;20;133.67;133.67
2023-09-28;21;147.65;147.65
2023-09-28;22;147.00;147.00
2023-09-28;23;130.00;130.00
2023-09-28;24;122.00;122.00
2023-09-29;1;115.93;115.93
2023-09-29;2;120.32;120.32
2023-09-29;3;121.00;121.00
2023-09-29;4;126.89;126.89
2023-09-29;5;127.10;127.10
2023-09-29;6;118.54;118.54
2023-09-29;7;128.36;128.36
2023-09-29;8;135.95;135.95
2023-09-29;9;138.34;138.34
2023-09-29;10;120.32;120.32
2023-09-29;11;110.84;110.84
2023-09-29;12;96.80;96.80
2023-09-29;13;94.50;94.50
2023-09-29;14;94.00;94.00
2023-09-29;15;93.65;93.65
2023-09-29;16;90.87;90.87
2023-09-29;17;96.71;96.71
2023-09-29;18;112.00;112.00
2023-09-29;19;121.45;121.45
2023-09-29;20;141.24;141.24
2023-09-29;21;149.25;149.25
2023-09-29;22;143.21;143.21
2023-09-29;23;129.91;129.91
2023-09-29;24;127.88;127.88
2023-09-30;1;126.62;126.62
2023-09-30;2;125.60;125.60
2023-09-30;3;120.00;120.00
2023-09-30;4;125.34;125.34
2023-09-30;5;124.73;124.73
2023-09-30;6;116.89;116.89
2023-09-30;7;113.72;113.72
2023-09-30;8;119.01;119.01
2023-09-30;9;113.72;113.72
2023-09-30;10;105.08;105.08
2023-09-30;11;87.50;87.50
2023-09-30;12;70.50;70.50
2023-09-30;13;42.76;42.76
2023-09-30;14;54.63;54.63
2023-09-30;15;40.00;40.00
2023-09-30;16;56.00;56.00
2023-09-30;17;81.80;81.80
2023-09-30;18;90.00;90.00
2023-09-30;19;113.72;113.72
2023-09-30;20;132.03;132.03
2023-09-30;21;145.18;145.18
2023-09-30;22;150.58;150.58
2023-09-30;23;133.67;133.67
2023-09-30;24;128.36;128.36
2023-10-01;1;126.88;126.88
2023-10-01;2;121.68;121.68
2023-10-01;3;112.99;112.99
2023-10-01;4;111.06;111.06
2023-10-01;5;109.50;109.50
2023-10-01;6;109.01;109.01
2023-10-01;7;114.00;114.00
2023-10-01;8;126.68;126.68
2023-10-01;9;124.11;124.11
2023-10-01;10;97.00;97.00
2023-10-01;11;53.00;53.00
2023-10-01;12;35.00;35.00
2023-10-01;13;35.00;35.00
